125,Octopus,0.845348,6.66934,0.018251,1.04323,3.70293,0.6,0.19,0.07,0.05,0.03,0.03,0,0.01,0.01,0.01,0.04,0.06,0.08,0.1,0.08,0.1,0.09,0.18,0.16,0.11,0.12,0.11,0.11,0.1,0.16,0.1,0.04,0.13,0.1,0.03,0.08,0.11,0.15,0.18,0.12,0.18,0.08,0.03,0.03,0.04,0.03,0.08,0.16,0.09,0.04,0.12,0.17,0.2,0.09,0.02,
126,Octopus,0.536932,22.1766,0.00553473,1.04036,6.36068,0.62,0.22,0.09,0.02,0.02,0,0.01,0.01,0,0.01,0.06,0.1,0.12,0.08,0.09,0.14,0.12,0.15,0.09,0.05,0.08,0.2,0.16,0.14,0.13,0.09,0.09,0.07,0.03,0.01,0.11,0.18,0.25,0.13,0.14,0.09,0.04,0.04,0.01,0.01,0.03,0.1,0.14,0.16,0.08,0.02,0.13,0.18,0.12,0.04,
127,Octopus,1.14035,11.2417,0.0229877,1.05366,3.28249,0.63,0.21,0.03,0.1,0,0.02,0,0,0,0.01,0.03,0.08,0.12,0.17,0.16,0.04,0.11,0.16,0.08,0.05,0.06,0.09,0.12,0.15,0.21,0.13,0.13,0.05,0.03,0.03,0.07,0.07,0.14,0.24,0.11,0.12,0.12,0.06,0.03,0.04,0.02,0.03,0.08,0.19,0.14,0.02,0.05,0.15,0.25,0.07,
128,Octopus,0.521856,14.5961,0.00725392,1.00228,9.34485,0.7,0.15,0.06,0.05,0.02,0,0.01,0,0,0.01,0.07,0.24,0.18,0.11,0.12,0.08,0.11,0.06,0.01,0.02,0.04,0.05,0.11,0.21,0.2,0.12,0.15,0.07,0.01,0.04,0.07,0.1,0.12,0.14,0.23,0.13,0.1,0.07,0.01,0.03,0.01,0.06,0.19,0.17,0.05,0.05,0.15,0.16,0.12,0.04,
129,Octopus,0.712746,6.46805,0.0160042,1.15981,6.83884,0.67,0.2,0.08,0.01,0.01,0.02,0,0,0,0.01,0.15,0.3,0.07,0.11,0.04,0.07,0.06,0.04,0.08,0.08,0.07,0.19,0.2,0.15,0.1,0.14,0.08,0.04,0.01,0.02,0.09,0.22,0.22,0.22,0.11,0.07,0.05,0,0.01,0.01,0.02,0.08,0.17,0.19,0.06,0.02,0.08,0.14,0.16,0.08,
130,Octopus,0.668923,7.02736,0.0133956,1.09431,5.30889,0.58,0.13,0.08,0.1,0.03,0.03,0,0,0.03,0.02,0.15,0.22,0.2,0.08,0.05,0.05,0.08,0.06,0.06,0.05,0.07,0.11,0.25,0.15,0.12,0.1,0.08,0.09,0.01,0.02,0.06,0.08,0.18,0.26,0.16,0.15,0.06,0.01,0.01,0.03,0.08,0.12,0.11,0.12,0.07,0.02,0.15,0.16,0.1,0.07,
131,Octopus,1.27183,9.37183,0.0274227,1.09994,3.61702,0.85,0.13,0,0.01,0,0,0,0,0,0.01,0.14,0.09,0.11,0.11,0.17,0.05,0.15,0.09,0.06,0.03,0.06,0.07,0.13,0.19,0.19,0.17,0.09,0.03,0.04,0.03,0.04,0.15,0.09,0.2,0.15,0.15,0.15,0.03,0.02,0.02,0.03,0.12,0.21,0.15,0.01,0.03,0.11,0.18,0.12,0.04,
132,Octopus,0.697462,5.17454,0.0223516,1.0111,10.7299,0.65,0,0.09,0,0.15,0.04,0.02,0,0.02,0.03,0.04,0.06,0.18,0.14,0.06,0.07,0.13,0.07,0.13,0.12,0.08,0.15,0.23,0.18,0.08,0.07,0.1,0.07,0.01,0.03,0.05,0.07,0.2,0.08,0.26,0.14,0.1,0.07,0.02,0.01,0.1,0.17,0.09,0.08,0.02,0.01,0.09,0.15,0.17,0.12,
133,Octopus,0.933876,7.63314,0.0222157,1.00047,3.57116,0.66,0.15,0.09,0.05,0.03,0,0.01,0,0,0.01,0.03,0.06,0.21,0.16,0.13,0.13,0.13,0.1,0.03,0.02,0.07,0.08,0.18,0.14,0.11,0.16,0.12,0.05,0.06,0.03,0.08,0.08,0.21,0.14,0.19,0.12,0.11,0.05,0.01,0.01,0.03,0.02,0.13,0.13,0.13,0.03,0.05,0.18,0.2,0.1,
134,Octopus,1.11674,13.2659,0.0218004,1.05509,2.19588,0.74,0.06,0.06,0.07,0.02,0.01,0.01,0,0.01,0.02,0.04,0.05,0.12,0.18,0.14,0.17,0.15,0.09,0.04,0.02,0.02,0.05,0.09,0.14,0.15,0.17,0.2,0.1,0.07,0.01,0.03,0.06,0.08,0.1,0.19,0.17,0.18,0.08,0.05,0.06,0.03,0.09,0.14,0.08,0.08,0.01,0.15,0.19,0.16,0.07,
135,Octopus,1.60353,18.802,0.0288341,1.0566,1.48414,0.64,0.09,0.11,0.06,0.03,0.03,0.01,0.02,0,0.01,0.04,0.03,0.03,0.15,0.27,0.22,0.12,0.08,0.03,0.03,0.04,0.07,0.15,0.07,0.11,0.14,0.18,0.14,0.05,0.05,0.04,0.08,0.07,0.11,0.1,0.15,0.16,0.06,0.15,0.08,0.06,0.17,0.15,0.15,0.01,0.05,0.12,0.15,0.11,0.03,
136,Octopus,0.979307,7.27156,0.0241305,1.0025,2.65467,0.65,0.14,0.14,0.03,0.01,0.02,0,0,0,0.01,0.04,0.08,0.2,0.17,0.23,0.06,0.1,0.06,0.05,0.01,0.02,0.07,0.17,0.23,0.13,0.11,0.13,0.08,0.05,0.01,0.08,0.14,0.15,0.25,0.15,0.14,0.04,0.01,0.03,0.01,0.04,0.13,0.14,0.07,0.02,0.09,0.16,0.21,0.11,0.03,
137,Octopus,0.692325,7.54803,0.0131401,1.0993,2.21293,0.67,0.2,0.04,0.01,0.05,0.01,0,0.01,0,0.01,0.07,0.05,0.2,0.23,0.15,0.14,0.08,0.06,0.01,0.01,0.06,0.14,0.18,0.2,0.11,0.1,0.13,0.06,0.01,0.01,0.08,0.08,0.14,0.11,0.17,0.13,0.11,0.06,0.06,0.06,0.05,0.14,0.11,0.14,0.06,0.03,0.12,0.18,0.13,0.04,
138,Octopus,0.987234,5.60833,0.0276457,1.17042,3.32715,0.77,0.16,0.04,0,0.01,0,0,0.01,0,0.01,0.13,0.18,0.2,0.07,0.12,0.06,0.05,0.07,0.1,0.02,0.06,0.23,0.14,0.23,0.16,0.06,0.07,0.03,0,0.02,0.02,0.06,0.08,0.18,0.16,0.17,0.16,0.1,0.02,0.05,0.02,0.04,0.14,0.13,0.11,0.01,0.12,0.17,0.16,0.1,
139,Octopus,0.641935,12.9916,0.00961722,1.05695,12.1857,0.71,0.21,0.06,0,0,0,0.01,0,0,0.01,0.05,0.13,0.18,0.22,0.1,0.12,0.08,0.07,0.03,0.02,0.05,0.12,0.17,0.18,0.13,0.2,0.07,0.03,0.04,0.01,0.12,0.07,0.2,0.2,0.18,0.1,0.05,0.03,0.04,0.01,0.07,0.07,0.12,0.15,0.08,0.01,0.11,0.17,0.13,0.09,
140,Octopus,0.680365,10.5503,0.0112928,1.03028,5.93383,0.98,0,0.01,0,0,0,0,0,0,0.01,0.11,0.09,0.18,0.16,0.09,0.07,0.08,0.06,0.13,0.03,0.05,0.11,0.17,0.13,0.12,0.16,0.1,0.07,0.06,0.03,0.03,0.08,0.09,0.25,0.22,0.14,0.09,0.05,0.04,0.01,0.02,0.12,0.17,0.14,0.03,0.02,0.14,0.19,0.13,0.04,
141,Table,1.69014,48.0555,0.0227591,1.18055,5.58646,0.71,0.2,0.02,0.01,0.02,0,0.01,0.01,0,0.02,0.05,0.05,0.08,0.09,0.12,0.24,0.14,0.09,0.11,0.03,0.11,0.16,0.07,0.11,0.16,0.21,0.1,0.02,0.04,0.02,0.13,0.12,0.09,0.15,0.18,0.2,0.03,0.06,0.03,0.01,0.04,0.04,0.1,0.15,0.09,0.06,0.21,0.19,0.07,0.05,
142,Table,0.961947,65.5231,0.00967994,1.00123,67.9277,0.7,0.22,0.05,0.01,0.01,0,0,0,0,0.01,0.03,0.04,0.06,0.09,0.2,0.23,0.11,0.12,0.06,0.06,0.1,0.22,0.1,0.17,0.13,0.06,0.1,0.06,0.05,0.01,0.08,0.06,0.08,0.13,0.12,0.17,0.06,0.06,0.14,0.1,0.07,0.05,0.17,0.08,0.07,0.03,0.2,0.22,0.07,0.04,
143,Table,0.907241,62.0642,0.00910982,1.00119,104.108,0.65,0.18,0.12,0.01,0.02,0.01,0,0,0,0.01,0.05,0.05,0.06,0.14,0.14,0.18,0.13,0.11,0.08,0.06,0.06,0.12,0.12,0.16,0.15,0.11,0.12,0.06,0.08,0.02,0.04,0.12,0.13,0.16,0.14,0.08,0.14,0.07,0.08,0.04,0.01,0.01,0.06,0.19,0.25,0.05,0.08,0.14,0.14,0.07,
144,Table,1.46904,65.9268,0.0157549,1.00371,42.6957,0.64,0.24,0.03,0.05,0.02,0.01,0,0,0,0.01,0.02,0.04,0.06,0.07,0.11,0.12,0.12,0.11,0.26,0.09,0.08,0.12,0.14,0.14,0.12,0.17,0.08,0.08,0.04,0.03,0.05,0.12,0.1,0.14,0.2,0.11,0.15,0.03,0.06,0.04,0.01,0.09,0.22,0.1,0.07,0.09,0.17,0.15,0.07,0.03,
145,Table,1.95993,41.5383,0.0248421,1.21601,1.73532,0.77,0.16,0.06,0,0,0,0,0,0,0.01,0.05,0.07,0.09,0.16,0.13,0.13,0.21,0.06,0.07,0.03,0.08,0.04,0.15,0.07,0.11,0.19,0.15,0.1,0.07,0.04,0.07,0.09,0.12,0.18,0.06,0.14,0.09,0.12,0.07,0.06,0.08,0.12,0.13,0.11,0.07,0.05,0.13,0.2,0.05,0.06,
146,Table,2.40425,24.2872,0.0453199,1.16091,1.92449,0.81,0.13,0.02,0.01,0.02,0,0,0,0,0.01,0.1,0.07,0.04,0.09,0.17,0.15,0.15,0.19,0.01,0.03,0.03,0.03,0.1,0.17,0.15,0.21,0.12,0.13,0.03,0.03,0.02,0.11,0.16,0.14,0.11,0.2,0.06,0.12,0.05,0.03,0.06,0.08,0.16,0.18,0.06,0.02,0.09,0.16,0.13,0.06,
147,Table,1.97119,20.7704,0.0384362,1.07989,7.58273,0.82,0.11,0.03,0,0.01,0.01,0,0.01,0,0.01,0.01,0.04,0.06,0.07,0.07,0.12,0.13,0.13,0.29,0.08,0.04,0.08,0.11,0.1,0.18,0.14,0.13,0.07,0.04,0.11,0.04,0.02,0.11,0.19,0.12,0.11,0.18,0.12,0.06,0.05,0.01,0.07,0.12,0.18,0.12,0.02,0.13,0.16,0.14,0.05,
148,Table,1.93983,37.0376,0.0288687,1.00286,13.0859,0.85,0.11,0,0.01,0,0.01,0,0.01,0,0.01,0.02,0.03,0.1,0.06,0.09,0.07,0.08,0.14,0.18,0.23,0.06,0.08,0.1,0.13,0.14,0.13,0.15,0.09,0.08,0.04,0.05,0.08,0.18,0.15,0.16,0.13,0.18,0.02,0.04,0.01,0.09,0.08,0.13,0.19,0.04,0.02,0.17,0.15,0.12,0.01,
149,Table,1.80127,32.6728,0.0275032,1.0031,21.3757,0.64,0.16,0.13,0.02,0.01,0,0.03,0,0,0.01,0.02,0.03,0.03,0.11,0.04,0.1,0.07,0.18,0.22,0.2,0.03,0.11,0.12,0.07,0.23,0.13,0.1,0.05,0.11,0.05,0.05,0.11,0.15,0.21,0.1,0.08,0.13,0.07,0.05,0.05,0.02,0.05,0.15,0.17,0.07,0.06,0.09,0.17,0.12,0.1,
150,Table,1.54805,37.3056,0.0194667,1.2151,2.1333,0.56,0.21,0.07,0.08,0.02,0,0.01,0.02,0.02,0.01,0.22,0.11,0.12,0.33,0.11,0.02,0.01,0.02,0.01,0.05,0.08,0.05,0.15,0.19,0.22,0.07,0.07,0.07,0.07,0.03,0.04,0.11,0.15,0.15,0.22,0.13,0.06,0.09,0.01,0.04,0.06,0.03,0.17,0.15,0.08,0.02,0.2,0.18,0.06,0.05,
151,Table,2.56697,38.4895,0.0421037,1.39298,8.46144,0.63,0.26,0.07,0.01,0,0,0,0,0,0.03,0.06,0.09,0.06,0.08,0.06,0.12,0.23,0.06,0.13,0.11,0.07,0.08,0.15,0.11,0.1,0.15,0.14,0.11,0.06,0.03,0.04,0.13,0.13,0.19,0.13,0.12,0.11,0.08,0.04,0.03,0.03,0.09,0.14,0.17,0.08,0.09,0.19,0.12,0.06,0.03,
152,Table,1.0287,25.875,0.0165991,1.08673,11.3392,0.67,0.06,0.12,0.03,0.05,0.03,0.01,0,0.02,0.01,0.05,0.06,0.09,0.12,0.11,0.1,0.09,0.16,0.18,0.04,0.07,0.12,0.15,0.22,0.09,0.1,0.04,0.06,0.07,0.08,0.03,0.12,0.15,0.17,0.17,0.09,0.14,0.05,0.05,0.03,0.03,0.07,0.12,0.21,0.03,0.11,0.26,0.09,0.07,0.01,
153,Table,1.74218,48.9368,0.0239028,1.22856,14.9681,0.62,0.27,0.03,0.03,0.01,0.01,0.01,0,0.01,0.01,0.05,0.03,0.04,0.06,0.1,0.13,0.2,0.21,0.11,0.07,0.04,0.06,0.08,0.11,0.18,0.11,0.16,0.08,0.11,0.07,0.07,0.13,0.15,0.11,0.19,0.13,0.11,0.04,0.05,0.02,0.04,0.09,0.14,0.13,0.07,0.1,0.2,0.14,0.07,0.02,
154,Table,2.35259,28.5122,0.0430623,1.31454,8.00135,0.61,0.1,0.18,0.05,0.02,0.02,0.01,0,0,0.01,0.03,0.05,0.05,0.09,0.15,0.1,0.13,0.18,0.13,0.09,0.05,0.12,0.13,0.18,0.14,0.07,0.15,0.09,0.05,0.02,0.09,0.12,0.16,0.19,0.14,0.09,0.07,0.03,0.06,0.05,0.06,0.07,0.11,0.16,0.07,0.02,0.1,0.29,0.09,0.03,
155,Table,1.57493,44.7692,0.0207157,1.0025,4.19975,0.74,0.13,0.07,0.03,0.02,0,0,0,0,0.01,0.07,0.05,0.1,0.11,0.1,0.15,0.16,0.16,0.05,0.05,0.03,0.02,0.11,0.2,0.13,0.25,0.11,0.07,0.06,0.02,0.03,0.1,0.09,0.19,0.13,0.2,0.15,0.04,0.03,0.04,0.07,0.09,0.15,0.1,0.04,0.18,0.19,0.09,0.06,0.03,
156,Table,1.20229,51.489,0.014246,1.15158,13.3496,0.71,0.13,0.09,0.05,0,0.01,0,0,0,0.01,0.03,0.04,0.09,0.15,0.11,0.15,0.16,0.05,0.17,0.05,0.08,0.12,0.13,0.15,0.1,0.15,0.11,0.05,0.07,0.04,0.05,0.1,0.21,0.13,0.15,0.17,0.07,0.06,0.04,0.02,0.05,0.07,0.22,0.14,0.07,0.16,0.12,0.08,0.06,0.03,
157,Table,1.87514,26.556,0.0318727,1.00899,8.75916,0.61,0,0.06,0.14,0.05,0.03,0.03,0.03,0.03,0.02,0.01,0.06,0.07,0.05,0.06,0.06,0.08,0.17,0.2,0.24,0.07,0.09,0.09,0.15,0.18,0.11,0.11,0.1,0.06,0.04,0.07,0.08,0.14,0.13,0.14,0.09,0.09,0.13,0.06,0.07,0.02,0.11,0.15,0.16,0.06,0.03,0.18,0.17,0.09,0.03,
158,Table,2.20554,45.7757,0.0280839,1.41008,2.1309,0.72,0.17,0.05,0.04,0,0.01,0,0,0,0.01,0.08,0.06,0.15,0.22,0.15,0.19,0.04,0.06,0.04,0.01,0.05,0.1,0.06,0.1,0.17,0.12,0.09,0.15,0.08,0.08,0.08,0.09,0.07,0.12,0.18,0.12,0.14,0.11,0.06,0.03,0.03,0.09,0.18,0.16,0.08,0.11,0.17,0.08,0.07,0.03,
159,Table,2.07333,58.126,0.0261051,1.30826,8.5982,0.68,0,0.09,0.11,0.04,0.02,0.04,0,0.01,0.01,0.06,0.07,0.07,0.1,0.13,0.13,0.12,0.16,0.08,0.08,0.07,0.02,0.14,0.09,0.23,0.18,0.14,0.07,0.04,0.02,0.05,0.06,0.08,0.13,0.17,0.13,0.17,0.09,0.05,0.07,0.05,0.1,0.12,0.18,0.07,0.05,0.18,0.11,0.07,0.07,
160,Table,1.06854,73.8963,0.00942471,1.12329,11.5186,0.66,0.12,0.11,0.02,0.02,0.01,0.05,0,0,0.01,0.16,0.16,0.07,0.17,0.13,0.12,0.08,0.03,0.03,0.05,0.08,0.13,0.1,0.11,0.12,0.06,0.12,0.15,0.08,0.05,0.07,0.05,0.08,0.21,0.15,0.15,0.12,0.1,0.03,0.04,0.06,0.11,0.1,0.1,0.09,0.01,0.11,0.17,0.13,0.12,
161,Teddy,1.57786,3.41474,0.075036,1.09591,7.45941,0.62,0.24,0.09,0.01,0.01,0.01,0.01,0,0,0.01,0.13,0.12,0.13,0.05,0.09,0.1,0.18,0.09,0.05,0.06,0.03,0.13,0.15,0.15,0.17,0.18,0.07,0.04,0.04,0.04,0.03,0.06,0.06,0.13,0.19,0.14,0.17,0.11,0.08,0.03,0.07,0.14,0.18,0.1,0.01,0.04,0.12,0.15,0.11,0.08,
162,Teddy,1.12934,3.09075,0.0521825,1.02533,7.05141,0.87,0.07,0.02,0.02,0,0.01,0,0,0,0.01,0.07,0.14,0.14,0.11,0.2,0.13,0.03,0.04,0.05,0.09,0.08,0.16,0.15,0.21,0.11,0.08,0.04,0.1,0.01,0.06,0.04,0.09,0.1,0.13,0.18,0.17,0.18,0.07,0.03,0.01,0.05,0.19,0.19,0.11,0.02,0,0.1,0.15,0.14,0.05,
163,Teddy,1.20528,3.30772,0.0546027,1.0449,8.57804,0.62,0,0.06,0.21,0.04,0.01,0,0.01,0.02,0.03,0.07,0.19,0.16,0.09,0.11,0.08,0.1,0.09,0.08,0.03,0.08,0.1,0.15,0.17,0.17,0.16,0.07,0.04,0.02,0.04,0.03,0.04,0.07,0.1,0.13,0.15,0.13,0.13,0.11,0.11,0.17,0.16,0.17,0.08,0,0.04,0.09,0.17,0.09,0.03,
164,Teddy,1.54516,3.28369,0.0749409,1.10313,6.71519,0.67,0.27,0.04,0,0,0.01,0,0,0,0.01,0.18,0.27,0.07,0.06,0.12,0.09,0.03,0.1,0.06,0.02,0.03,0.14,0.15,0.23,0.11,0.11,0.12,0.03,0.06,0.02,0.09,0.07,0.2,0.23,0.19,0.08,0.04,0.04,0.03,0.03,0.06,0.15,0.18,0.06,0.02,0.02,0.12,0.18,0.14,0.07,
165,Teddy,1.15453,3.18934,0.0539091,1.03579,8.36485,0.58,0.12,0.15,0.07,0,0.05,0,0.01,0.01,0.01,0.1,0.21,0.13,0.12,0.15,0.08,0.11,0.03,0.05,0.02,0.04,0.08,0.21,0.19,0.22,0.08,0.09,0.05,0.02,0.02,0.08,0.13,0.11,0.2,0.26,0.12,0.08,0,0.01,0.01,0.05,0.18,0.16,0.07,0.02,0.02,0.17,0.15,0.13,0.05,
166,Teddy,1.25682,3.42015,0.0553298,1.05094,6.47357,0.72,0.21,0.04,0,0.01,0,0.01,0,0,0.01,0.05,0.13,0.18,0.03,0.12,0.2,0.06,0.05,0.11,0.07,0.06,0.09,0.17,0.24,0.12,0.14,0.07,0.09,0.01,0.01,0.01,0.08,0.09,0.14,0.18,0.13,0.17,0.1,0.06,0.04,0.05,0.1,0.22,0.26,0.02,0.01,0.08,0.11,0.13,0.02,
167,Teddy,1.37154,3.46197,0.0608773,1.05761,4.68783,0.91,0.03,0.04,0.01,0,0,0,0,0,0.01,0.09,0.15,0.07,0.08,0.16,0.12,0.07,0.15,0.06,0.05,0.07,0.07,0.13,0.16,0.21,0.14,0.11,0.03,0.04,0.04,0.12,0.09,0.11,0.2,0.16,0.11,0.11,0.04,0.03,0.03,0.07,0.12,0.16,0.15,0.01,0.01,0.09,0.21,0.1,0.08,
168,Teddy,1.21706,3.19711,0.0561957,1.05437,7.85932,0.62,0.2,0.09,0.05,0,0.01,0,0.01,0.01,0.01,0.19,0.14,0.09,0.13,0.13,0.05,0.08,0.1,0.02,0.07,0.06,0.2,0.13,0.2,0.15,0.13,0.08,0.03,0.01,0.01,0.03,0.05,0.07,0.17,0.12,0.14,0.18,0.13,0.03,0.08,0.18,0.19,0.09,0.07,0,0.03,0.09,0.18,0.11,0.06,
169,Teddy,1.35549,3.83635,0.0554856,1.05366,10.3022,0.72,0.19,0.05,0.01,0.01,0,0,0.01,0,0.01,0.06,0.16,0.13,0.08,0.11,0.07,0.09,0.12,0.1,0.08,0.07,0.14,0.14,0.17,0.16,0.14,0.09,0.05,0.03,0.01,0.01,0.08,0.14,0.19,0.21,0.14,0.11,0.07,0.03,0.02,0.06,0.11,0.15,0.13,0.02,0,0.07,0.16,0.17,0.13,
170,Teddy,1.32794,3.79904,0.0540026,1.04798,8.87598,0.66,0.13,0.12,0.07,0.01,0,0,0,0,0.01,0.06,0.1,0.11,0.14,0.12,0.1,0.1,0.1,0.1,0.07,0.04,0.12,0.13,0.19,0.11,0.16,0.08,0.07,0.06,0.04,0.04,0.07,0.16,0.18,0.15,0.1,0.17,0.07,0.03,0.03,0.11,0.18,0.11,0.06,0.02,0.01,0.13,0.16,0.17,0.05,
171,Teddy,1.15111,3.83753,0.047632,1.04631,4.56322,0.66,0.23,0.06,0.02,0,0.01,0.01,0,0,0.01,0.07,0.06,0.15,0.23,0.11,0.12,0.15,0.04,0.04,0.03,0.05,0.08,0.08,0.2,0.12,0.12,0.14,0.12,0.07,0.02,0.06,0.05,0.17,0.17,0.16,0.14,0.16,0.06,0.02,0.01,0.04,0.15,0.12,0.09,0.01,0.01,0.11,0.14,0.22,0.11,
172,Teddy,1.13606,3.03358,0.0544482,1.01289,6.76203,0.62,0.26,0.06,0.03,0.01,0,0,0.01,0,0.01,0.1,0.13,0.19,0.16,0.09,0.09,0.05,0.05,0.07,0.07,0.09,0.09,0.18,0.19,0.13,0.11,0.06,0.08,0.02,0.05,0.02,0.06,0.15,0.11,0.25,0.17,0.16,0.07,0,0.01,0.12,0.08,0.19,0.13,0.02,0,0.06,0.13,0.15,0.12,
173,Teddy,1.36043,3.51779,0.064244,1.07493,4.39503,0.66,0,0.08,0.14,0.06,0.03,0,0.01,0,0.02,0.01,0.07,0.21,0.21,0.09,0.17,0.1,0.06,0.04,0.04,0.05,0.08,0.17,0.21,0.14,0.12,0.11,0.07,0.04,0.01,0.03,0,0.13,0.2,0.23,0.19,0.13,0.05,0.02,0.02,0.08,0.2,0.14,0.11,0.01,0.06,0.16,0.09,0.13,0.02,
174,Teddy,1.08106,3.65919,0.0419524,1.07467,6.85002,0.95,0.02,0.01,0,0,0,0.01,0,0,0.01,0.06,0.24,0.18,0.06,0.09,0.11,0.09,0.1,0.04,0.03,0.08,0.13,0.17,0.19,0.15,0.09,0.1,0.05,0.01,0.03,0.07,0.04,0.12,0.25,0.21,0.14,0.06,0.05,0.05,0.01,0.04,0.08,0.15,0.15,0.01,0.01,0.11,0.21,0.19,0.05,
175,Teddy,1.13359,3.34674,0.05077,1.06319,7.78985,0.66,0,0,0.16,0.04,0.06,0.05,0.01,0.01,0.01,0.1,0.2,0.12,0.15,0.11,0.1,0.06,0.08,0.04,0.04,0.04,0.13,0.15,0.2,0.16,0.1,0.11,0.06,0.03,0.02,0.08,0.14,0.14,0.19,0.14,0.2,0.03,0.04,0.02,0.02,0.09,0.15,0.18,0.11,0.01,0.02,0.13,0.13,0.13,0.05,
176,Teddy,1.70283,3.81006,0.0751622,1.13722,4.38897,0.64,0.09,0.14,0.03,0.02,0.02,0.03,0.01,0.01,0.01,0.04,0.12,0.13,0.13,0.14,0.16,0.14,0.09,0.03,0.02,0.04,0.08,0.11,0.2,0.21,0.11,0.13,0.06,0.02,0.04,0.03,0.05,0.09,0.13,0.17,0.28,0.1,0.09,0.02,0.04,0.08,0.12,0.13,0.11,0.02,0,0.11,0.17,0.15,0.11,
177,Teddy,1.31966,3.65301,0.0570333,1.02654,4.79634,0.58,0.26,0.07,0.06,0.01,0.01,0,0,0,0.01,0.08,0.08,0.21,0.1,0.19,0.12,0.1,0.07,0.03,0.02,0.06,0.1,0.17,0.24,0.12,0.13,0.04,0.04,0.07,0.03,0.09,0.08,0.11,0.19,0.09,0.16,0.11,0.09,0.04,0.04,0.05,0.19,0.23,0.12,0,0.02,0.06,0.13,0.18,0.02,
178,Teddy,1.33741,3.3109,0.0615001,1.10272,5.9538,0.6,0.11,0.13,0.06,0.05,0,0.01,0.01,0.01,0.02,0.05,0.08,0.2,0.13,0.1,0.13,0.06,0.1,0.09,0.06,0.04,0.11,0.14,0.22,0.19,0.14,0.08,0.03,0.03,0.02,0.05,0.08,0.09,0.15,0.13,0.15,0.11,0.13,0.07,0.04,0.02,0.09,0.16,0.15,0.07,0,0.09,0.16,0.15,0.11,
179,Teddy,1.43554,3.51014,0.0640818,1.05969,6.1238,0.96,0.03,0,0,0,0,0,0,0,0.01,0.06,0.11,0.23,0.1,0.09,0.12,0.16,0.07,0.04,0.02,0.04,0.09,0.26,0.1,0.13,0.08,0.11,0.09,0.08,0.02,0.07,0.14,0.17,0.11,0.14,0.14,0.06,0.1,0.04,0.03,0.1,0.15,0.18,0.06,0.01,0.01,0.1,0.17,0.12,0.1,
180,Teddy,1.09256,3.3652,0.0470812,1.05119,11.4665,0.72,0.19,0.04,0,0.03,0,0,0.01,0,0.01,0.19,0.18,0.13,0.07,0.05,0.06,0.08,0.06,0.08,0.1,0.03,0.12,0.15,0.2,0.21,0.11,0.08,0.06,0.03,0.01,0.03,0.06,0.12,0.08,0.13,0.21,0.15,0.1,0.05,0.07,0.09,0.15,0.13,0.13,0.01,0.03,0.1,0.13,0.16,0.07,
181,Hand,0.767851,7.3214,0.0203026,1.00267,21.8468,0.84,0.1,0.03,0.01,0,0,0,0,0.01,0.01,0.03,0.05,0.12,0.12,0.18,0.19,0.12,0.05,0.09,0.05,0.1,0.13,0.21,0.14,0.13,0.08,0.1,0.08,0.01,0.02,0.04,0.04,0.15,0.14,0.22,0.14,0.07,0.05,0.11,0.04,0.05,0.1,0.14,0.15,0.02,0.1,0.16,0.21,0.05,0.02,
182,Hand,1.06532,5.94402,0.0354511,1.00341,10.1948,0.6,0.06,0.16,0.08,0.03,0.03,0.01,0.01,0,0.02,0.02,0.05,0.07,0.12,0.24,0.13,0.14,0.08,0.06,0.09,0.05,0.08,0.1,0.17,0.13,0.18,0.1,0.12,0.04,0.03,0.05,0.12,0.13,0.09,0.19,0.12,0.16,0.04,0.07,0.03,0.02,0.09,0.14,0.1,0.04,0.01,0.15,0.15,0.18,0.12,
183,Hand,1.47184,6.28342,0.0493102,1.00544,13.8507,0.76,0.11,0.06,0.02,0.03,0.01,0,0,0,0.01,0.01,0.02,0.06,0.07,0.07,0.16,0.09,0.17,0.14,0.21,0.06,0.06,0.12,0.17,0.14,0.15,0.1,0.06,0.06,0.08,0.11,0.14,0.13,0.21,0.13,0.12,0.06,0.04,0.02,0.04,0.01,0.11,0.14,0.29,0.08,0.01,0.01,0.13,0.11,0.11,
184,Hand,1.05912,7.63322,0.0312675,1.00695,12.1757,0.84,0.13,0.01,0.01,0,0,0,0,0,0.01,0.03,0.11,0.14,0.27,0.15,0.11,0.09,0.07,0.01,0.02,0.04,0.09,0.15,0.15,0.15,0.07,0.09,0.14,0.1,0.02,0.08,0.07,0.13,0.15,0.13,0.16,0.15,0.03,0.05,0.05,0.09,0.18,0.14,0.1,0.02,0.08,0.16,0.15,0.04,0.04,
185,Hand,0.895632,7.07694,0.0253386,1.00043,50.0506,0.64,0.16,0.1,0.05,0.01,0.01,0.01,0,0.01,0.01,0.13,0.04,0.14,0.15,0.14,0.19,0.14,0.04,0.01,0.02,0.07,0.12,0.19,0.11,0.15,0.08,0.1,0.04,0.09,0.05,0.06,0.27,0.19,0.16,0.1,0.09,0.08,0.03,0.01,0.01,0.06,0.14,0.23,0.15,0.01,0.02,0.13,0.13,0.1,0.03,
